18.07.2010;4,047;4,047;4,047;4,047;-1,15%
11.07.2010;4,094;4,094;4,094;4,094;1,19%
04.07.2010;4,046;4,046;4,046;4,046;0,67%
27.06.2010;4,019;4,019;4,019;4,019;-2,05%
20.06.2010;4,103;4,103;4,103;4,103;2,63%
13.06.2010;3,998;3,998;3,998;3,998;-1,09%
06.06.2010;4,042;4,042;4,042;4,042;-4,65%
30.05.2010;4,239;4,239;4,239;4,239;2,07%
23.05.2010;4,153;4,153;4,153;4,153;4,77%
16.05.2010;3,964;3,964;3,964;3,964;1,77%
09.05.2010;3,895;3,895;3,895;3,895;-8,74%
02.05.2010;4,268;4,268;4,268;4,268;5,57%
25.04.2010;4,043;4,043;4,043;4,043;2,48%
18.04.2010;3,945;3,945;3,945;3,945;2,26%
11.04.2010;3,858;3,858;3,858;3,858;-1,10%
04.04.2010;3,901;3,901;3,901;3,901;1,43%
28.03.2010;3,846;3,846;3,846;3,846;-1,74%
21.03.2010;3,914;3,914;3,914;3,914;-0,84%
14.03.2010;3,947;3,947;3,947;3,947;-0,28%
07.03.2010;3,958;3,958;3,958;3,958;0,25%
28.02.2010;3,948;3,948;3,948;3,948;-1,30%
21.02.2010;4,000;4,000;4,000;4,000;-2,06%
14.02.2010;4,084;4,084;4,084;4,084;0,99%
07.02.2010;4,044;4,044;4,044;4,044;-0,57%
31.01.2010;4,067;4,067;4,067;4,067;-0,97%
24.01.2010;4,107;4,107;4,107;4,107;0,93%
17.01.2010;4,069;4,069;4,069;4,069;-0,02%
10.01.2010;4,070;4,070;4,070;4,070;-0,12%
03.01.2010;4,075;4,075;4,075;4,075;-1,57%
27.12.2009;4,140;4,140;4,140;4,140;2,30%
20.12.2009;4,047;4,047;4,047;4,047;1,94%
13.12.2009;3,970;3,970;3,970;3,970;-1,07%
06.12.2009;4,013;4,013;4,013;4,013;0,55%
29.11.2009;3,991;3,991;3,991;3,991;-0,97%
22.11.2009;4,030;4,030;4,030;4,030;-0,69%
15.11.2009;4,058;4,058;4,058;4,058;-0,78
